user_id|reader|location|age
1368|857|malaysia|25
1369|858|usa|45
1370|860|united kingdom|25
1371|862|usa|55
1372|866|spain|20
1373|867|spain|25
1374|868|spain|25
1375|869|romania|30
1376|870|italy|15
1377|871|usa|15
1378|872|united kingdom|20
1379|875|usa|30
1380|876|usa|30
1381|881|canada|20
1382|882|usa|20
1383|883|usa|40
1384|887|usa|30
1385|889|united kingdom|45
1386|893|italy|15
1387|894|australia|20
1388|895|australia|40
1389|896|united kingdom|25
1390|897|australia|10
1391|899|germany|20
1392|900|usa|25
1393|901|united kingdom|20
1394|902|usa|15
1395|903|usa|15
1396|907|usa|30
1397|909|france|15
1398|910|usa|25
1399|911|usa|40
1400|912|usa|30
1401|913|united kingdom|40
1402|914|germany|50
1403|915|usa|50
1404|916|australia|35
1405|918|canada|50
1406|919|spain|65
1407|920|usa|25
1408|922|canada|20
1409|923|usa|20
1410|924|france|25
1411|926|portugal|25
1412|927|thailand|15
1413|928|australia|60
1414|930|usa|30
1415|931|usa|40
1416|932|usa|30
1417|933|united kingdom|25
1418|935|philippines|20
1419|936|usa|20
1420|937|france|30
1421|938|canada|55
1422|939|philippines|20
1423|942|france|25
1424|943|spain|20
1425|944|canada|25
1426|945|italy|20
1427|946|united kingdom|20
1428|953|italy|20
1429|957|chile|30
1430|958|usa|75
1431|960|indonesia|30
1432|965|usa|20
1433|966|ireland|20
1434|967|brazil|30
1435|968|spain|25
1436|969|usa|10
1437|970|australia|15
1438|971|ghana|20
1439|975|usa|30
1440|976|australia|25
1441|978|usa|30
1442|979|united kingdom|35
1443|980|spain|20
1444|982|usa|40
1445|983|vietnam|30
1446|985|spain|20
1447|989|usa|30
1448|991|usa|60
1449|992|australia|30
1450|995|new zealand|30
1451|999|usa|20
1452|1000|italy|30
1453|1001|australia|15
1454|1002|spain|25
1455|1005|usa|65
1456|1006|usa|55
1457|1007|usa|15
1458|1009|usa|55
1459|1010|usa|25
1460|1011|canada|50
1461|1013|usa|20
1462|1015|canada|15
1463|1017|germany|35
1464|1025|united kingdom|30
1465|1027|italy|15
1466|1028|mexico|55
1467|1029|usa|55
1468|1030|usa|25
1469|1031|usa|50
1470|1034|brazil|15
1471|1035|usa|25
1472|1036|usa|25
1473|1037|usa|15
1474|1038|usa|25
1475|1039|usa|35
1476|1042|usa|40
1477|1044|usa|30
1478|1045|usa|45
1479|1048|canada|20
1480|1049|ireland|30
1481|1051|china|15
1482|1052|italy|30
1483|1053|usa|20
1484|1054|usa|35
1485|1055|switzerland|30
1486|1056|spain|35
1487|1057|united kingdom|15
1488|1058|france|20
1489|1059|usa|45
1490|1060|usa|35
1491|1062|new zealand|15
1492|1063|canada|15
1493|1064|united kingdom|45
1494|1065|n/a,|30
1495|1066|usa|55
1496|1067|usa|35
1497|1068|canada|15
1498|1071|portugal|20
1499|1072|france|45
1500|1073|italy|30
1501|1075|usa|45
1502|1076|usa|20
1503|1078|spain|25
1504|1080|usa|35
1505|1081|spain|30
1506|1082|usa|35
1507|1087|usa|45
1508|1088|usa|15
1509|1089|usa|20
1510|1090|usa|45
1511|1091|spain|25
1512|1094|usa|15
1513|1096|usa|15
1514|1099|usa|30
1515|1100|canada|20
1516|1102|spain|25
1517|1104|malaysia|35
1518|1105|usa|55
1519|1106|germany|40
1520|1109|usa|15
1521|1110|ireland|30
1522|1113|usa|20
1523|1114|new zealand|55
1524|1116|canada|25
1525|1117|usa|60
1526|1122|usa|20
1527|1123|canada|20
1528|1125|usa|15
1529|1126|spain|20
1530|1128|usa|60
1531|1129|usa|50
1532|1130|venezuela|25
1533|1133|australia|45
1534|1134|paraguay|30
1535|1136|spain|20
1536|1137|spain|25
1537|1139|spain|30
1538|1140|usa|15
1539|1141|chile|25
1540|1142|austria|25
1541|1143|united kingdom|45
1542|1144|spain|20
1543|1146|usa|55
1544|1148|usa|75
1545|1149|usa|30
1546|1150|usa|25
1547|1151|united kingdom|20
1548|1153|spain|25
1549|1155|usa|20
1550|1157|italy|30
1551|1159|spain|25
1552|1160|canada|15
1553|1162|spain|30
1554|1163|spain|30
1555|1164|usa|35
1556|1166|france|20
1557|1167|usa|25
1558|1168|germany|20
1559|1169|usa|25
1560|1170|usa|15
1561|1171|usa|30
1562|1172|germany|25
1563|1173|usa|20
1564|1174|spain|30
1565|1175|italy|25
1566|1176|usa|25
1567|1178|germany|5
1568|1179|portugal|25
1569|1180|usa|20
1570|1182|indonesia|20
1571|1183|italy|45
1572|1184|usa|35
1573|1186|australia|20
1574|1187|australia|20
1575|1188|usa|25
1576|1189|germany|35
1577|1190|spain|20
1578|1191|usa|30
1579|1192|malaysia|25
1580|1193|italy|25
1581|1196|spain|25
1582|1197|germany|40
1583|1198|germany|35
1584|1199|argentina|25
1585|1201|usa|20
1586|1203|morocco|20
1587|1205|canada|30
1588|1209|usa|30
1589|1211|france|20
1590|1212|germany|20
1591|1213|argentina|15
1592|1214|germany|30
1593|1215|united kingdom|15
1594|1216|usa|20
1595|1218|usa|25
1596|1219|malaysia|15
1597|1221|italy|30
1598|1225|usa|20
1599|1226|usa|10
1600|1227|singapore|15
1601|1230|france|30
1602|1231|new zealand|10
1603|1232|netherlands|50
1604|1233|italy|25
1605|1234|spain|25
1606|1236|usa|25
1607|1237|spain|20
1608|1238|new zealand|40
1609|1239|turkey|35
1610|1240|usa|35
1611|1242|canada|25
1612|1243|usa|30
1613|1244|usa|55
1614|1246|usa|35
1615|1250|usa|40
1616|1253|colombia|20
1617|1254|usa|25
1618|1255|spain|20
1619|1258|usa|15
1620|1259|canada|25
1621|1260|brazil|15
1622|1261|usa|45
1623|1262|usa|35
1624|1263|germany|20
1625|1266|usa|15
1626|1269|usa|40
1627|1270|usa|30
1628|1271|canada|60
1629|1273|spain|25
1630|1280|usa|30
1631|1281|united kingdom|30
1632|1282|germany|30
1633|1283|usa|25
1634|1284|usa|40
1635|1285|germany|25
1636|1287|usa|30
1637|1288|usa|35
1638|1289|usa|30
1639|1290|portugal|25
1640|1291|spain|30
1641|1297|usa|30
1642|1298|usa|20
1643|1300|usa|35
1644|1301|nigeria|15
1645|1303|usa|55
1646|1304|usa|45
1647|1305|usa|15
1648|1306|n/a,|40
1649|1309|usa|25
1650|1312|usa|20
1651|1313|italy|30
1652|1314|italy|45
1653|1316|italy|15
1654|1317|usa|60
1655|1320|united kingdom|35
1656|1321|romania|20
1657|1322|usa|20
1658|1323|italy|30
1659|1326|italy|35
1660|1328|usa|20
1661|1329|colombia|25
1662|1331|portugal|30
1663|1333|australia|35
1664|1334|united kingdom|30
1665|1336|united kingdom|40
1666|1337|canada|25
1667|1338|usa|35
1668|1339|australia|10
1669|1340|usa|20
1670|1343|united kingdom|30
1671|1346|usa|25
1672|1348|usa|40
1673|1352|italy|35
1674|1354|australia|35
1675|1355|usa|70
1676|1356|spain|15
1677|1357|australia|55
1678|1359|usa|10
1679|1360|usa|35
1680|1362|spain|35
1681|1364|canada|15
1682|1365|usa|15
1683|1367|australia|20
1684|1368|usa|20
1685|1370|usa|25
1686|1371|usa|35
1687|1372|germany|30
1688|1374|usa|25
1689|1375|usa|55
1690|1377|usa|20
1691|1378|italy|35
1692|1380|canada|55
1693|1382|usa|30
1694|1383|australia|30
1695|1384|usa|10
1696|1387|usa|25
1697|1388|spain|25
1698|1389|usa|20
1699|1390|new zealand|35
1700|1392|united kingdom|40
1701|1393|spain|35
1702|1394|argentina|25
1703|1396|usa|35
1704|1397|usa|35
1705|1399|usa|40
1706|1400|usa|35
1707|1401|usa|50
1708|1403|usa|25
1709|1404|germany|25
1710|1405|usa|50
1711|1407|spain|25
1712|1408|usa|35
1713|1409|usa|70
1714|1410|usa|20
1715|1411|usa|70
1716|1412|usa|45
1717|1413|usa|65
1718|1414|netherlands|25
1719|1415|usa|45
1720|1416|united kingdom|25
1721|1418|usa|45
1722|1419|usa|50
1723|1421|spain|55
1724|1422|spain|20
1725|1423|united kingdom|35
1726|1425|netherlands|40
1727|1427|usa|20
1728|1429|usa|70
1729|1430|turkey|15
1730|1433|usa|50
1731|1435|usa|35
1732|1437|usa|20
1733|1438|canada|25
1734|1441|spain|30
1735|1442|france|35
1736|1443|australia|30
1737|1444|mexico|25
1738|1446|spain|20
1739|1447|spain|30
1740|1448|usa|60
1741|1450|sweden|20
1742|1451|spain|20
1743|1454|china|20
1744|1456|netherlands|45
1745|1457|usa|20
1746|1460|egypt|30
1747|1461|denmark|30
1748|1462|usa|15
1749|1464|usa|55
1750|1465|australia|15
1751|1466|germany|25
1752|1468|germany|20
1753|1469|chile|55
1754|1470|yugoslavia|30
1755|1476|united kingdom|30
1756|1478|poland|25
1757|1479|usa|30
1758|1481|iran|20
1759|1482|united kingdom|40
1760|1483|usa|30
1761|1484|united kingdom|25
1762|1485|usa|30
1763|1486|australia|75
1764|1487|usa|20
1765|1489|usa|20
1766|1491|united kingdom|20
1767|1492|usa|30
1768|1494|denmark|25
1769|1495|usa|50
1770|1496|usa|30
1771|1497|united kingdom|20
1772|1501|united kingdom|35
1773|1505|united kingdom|25
1774|1506|germany|20
1775|1507|china|25
1776|1509|canada|45
1777|1511|usa|25
1778|1513|usa|40
1779|1515|usa|25
1780|1516|ireland|30
1781|1517|spain|30
1782|1519|usa|60
1783|1522|canada|45
1784|1525|australia|25
1785|1527|spain|25
1786|1528|slovakia|20
1787|1530|usa|25
1788|1531|mexico|40
1789|1532|usa|30
1790|1535|usa|65
1791|1536|argentina|30
1792|1537|bulgaria|25
1793|1541|germany|25
1794|1543|costa rica|30
1795|1544|united kingdom|30
1796|1545|italy|20
1797|1548|usa|25
1798|1549|canada|60
1799|1551|spain|25
1800|1553|india|20
1801|1554|usa|25
1802|1557|usa|30
1803|1558|usa|60
1804|1560|india|20
1805|1565|usa|30
1806|1567|usa|55
1807|1568|usa|35
1808|1570|usa|25
1809|1571|spain|30
1810|1572|usa|25
1811|1576|usa|20
1812|1577|usa|55
1813|1578|canada|20
1814|1579|nigeria|30
1815|1580|usa|15
1816|1582|usa|45
1817|1583|usa|45
1818|1585|usa|25
1819|1586|united kingdom|10
1820|1587|germany|15
1821|1590|usa|15
1822|1591|germany|20
1823|1592|usa|50
1824|1593|usa|55
1825|1596|usa|50
1826|1597|usa|20
1827|1600|canada|40
1828|1604|usa|20
1829|1606|usa|60
1830|1607|usa|25
1831|1608|usa|25
1832|1609|canada|30
1833|1612|germany|20
1834|1613|new zealand|40
1835|1614|iran|30
1836|1615|austria|30
1837|1617|usa|20
1838|1621|united kingdom|30
1839|1623|usa|40
1840|1625|usa|55
1841|1626|usa|35
1842|1627|china|25
1843|1628|nigeria|20
1844|1629|canada|15
1845|1633|usa|25
1846|1634|usa|30
1847|1635|belgium|25
1848|1636|germany|30
1849|1637|argentina|20
1850|1638|canada|15
1851|1640|nigeria|30
1852|1641|usa|20
1853|1642|pakistan|25
1854|1643|australia|20
1855|1644|pakistan|20
1856|1645|germany|20
1857|1646|germany|15
1858|1648|france|65
1859|1649|usa|40
1860|1651|poland|35
1861|1653|spain|15
1862|1655|spain|45
1863|1656|spain|25
1864|1657|usa|55
1865|1659|australia|40
1866|1661|usa|60
1867|1662|australia|25
1868|1664|usa|10
1869|1666|usa|20
1870|1669|usa|50
1871|1670|netherlands|45
1872|1671|italy|20
1873|1672|usa|15
1874|1673|australia|20
1875|1674|usa|25
1876|1677|australia|10
1877|1678|spain|20
1878|1680|italy|35
1879|1681|nigeria|45
1880|1683|usa|45
1881|1685|ireland|35
1882|1686|malaysia|30
1883|1687|usa|45
1884|1688|united kingdom|50
1885|1691|usa|50
1886|1693|portugal|45
1887|1694|indonesia|25
1888|1695|united kingdom|65
1889|1696|spain|30
1890|1698|united kingdom|20
1891|1700|france|25
1892|1702|portugal|45
1893|1703|spain|15
1894|1704|canada|20
1895|1705|usa|30
1896|1706|usa|25
1897|1707|spain|20
1898|1709|australia|55
1899|1710|brazil|45
1900|1711|yugoslavia|30
1901|1713|mexico|20
1902|1714|mexico|20
1903|1715|portugal|45
1904|1717|germany|35
1905|1718|usa|25
1906|1721|canada|20
1907|1723|usa|40
1908|1724|spain|25
1909|1725|united kingdom|25
1910|1729|canada|55
1911|1730|usa|30
1912|1731|spain|15
1913|1732|usa|30
1914|1733|usa|30
1915|1734|nigeria|20
1916|1735|singapore|15
1917|1736|nigeria|25
1918|1737|usa|30
1919|1738|usa|25
1920|1740|usa|25
1921|1741|usa|15
1922|1742|usa|50
1923|1743|usa|15
1924|1746|egypt|30
1925|1747|spain|25
1926|1750|italy|40
1927|1752|indonesia|20
1928|1754|switzerland|25
1929|1755|germany|20
1930|1756|united kingdom|20
1931|1757|indonesia|15
1932|1758|italy|50
1933|1759|usa|25
1934|1760|italy|35
1935|1763|usa|25
1936|1764|nigeria|30
1937|1765|united kingdom|35
1938|1768|usa|25
1939|1770|spain|30
1940|1771|indonesia|35
1941|1772|spain|30
1942|1773|usa|15
1943|1774|singapore|25
1944|1775|usa|10
1945|1777|usa|15
1946|1778|usa|25
1947|1779|usa|30
1948|1780|united kingdom|45
1949|1781|germany|30
1950|1784|poland|20
1951|1785|france|25
1952|1786|malaysia|20
1953|1788|brazil|35
1954|1789|brazil|35
1955|1790|usa|25
1956|1793|canada|25
1957|1794|usa|35
1958|1798|romania|20
1959|1801|usa|50
1960|1802|usa|40
1961|1803|usa|45
1962|1804|usa|50
1963|1806|japan|40
1964|1808|romania|20
1965|1809|romania|30
1966|1810|spain|20
1967|1811|spain|55
1968|1812|usa|20
1969|1815|spain|30
1970|1816|india|15
1971|1818|spain|45
1972|1819|australia|10
1973|1820|usa|15
1974|1822|spain|20
1975|1823|turkey|25
1976|1824|usa|15
1977|1825|usa|30
1978|1826|netherlands|20
1979|1828|indonesia|25
1980|1830|united kingdom|50
1981|1831|united kingdom|25
1982|1833|belgium|40
1983|1834|poland|20
1984|1837|usa|40
1985|1840|usa|20
1986|1842|portugal|25
1987|1843|germany|30
1988|1844|germany|35
1989|1845|usa|30
1990|1846|france|25
1991|1848|usa|20
1992|1849|spain|25
1993|1850|australia|30
1994|1851|australia|5
1995|1853|usa|55
1996|1856|usa|25
1997|1857|usa|35
1998|1860|germany|40
1999|1863|germany|40
2000|1865|united kingdom|50
2001|1869|usa|20
2002|1870|usa|60
2003|1874|usa|35
2004|1875|australia|50
2005|1877|usa|45
2006|1880|united kingdom|35
2007|1881|usa|30
2008|1883|usa|20
2009|1884|pakistan|30
2010|1885|usa|25
2011|1887|usa|10
2012|1889|usa|45
2013|1890|united kingdom|20
2014|1892|usa|45
2015|1893|spain|30
2016|1894|norway|50
2017|1897|usa|55
2018|1898|usa|45
2019|1899|usa|35
2020|1900|usa|50
2021|1903|taiwan|35
2022|1906|germany|20
2023|1907|spain|30
2024|1908|spain|30
2025|1910|spain|30
2026|1911|usa|50
2027|1912|germany|35
2028|1914|spain|25
2029|1916|spain|15
2030|1917|singapore|30
2031|1918|united kingdom|20
2032|1920|sweden|25
2033|1925|usa|40
2034|1926|usa|30
2035|1927|usa|20
2036|1928|usa|15
2037|1929|canada|40
2038|1930|spain|20
2039|1931|portugal|40
2040|1932|usa|30
2041|1934|finland|15
2042|1935|usa|20
2043|1936|usa|20
2044|1937|usa|40
2045|1939|japan|25
2046|1940|usa|30
2047|1941|usa|45
2048|1943|germany|60
2049|1944|italy|25
2050|1945|usa|50
2051|1946|usa|20
2052|1948|usa|30
2053|1950|united kingdom|25
2054|1951|germany|25
2055|1952|spain|20
2056|1953|united kingdom|20
2057|1954|united kingdom|35
2058|1955|usa|30
2059|1957|usa|40
2060|1958|usa|20
2061|1959|spain|20
2062|1960|italy|55
2063|1961|usa|15
2064|1963|australia|20
2065|1965|germany|30
2066|1967|sweden|15
2067|1968|usa|30
2068|1969|france|25
2069|1970|italy|45
2070|1971|usa|25
2071|1972|usa|20
2072|1974|italy|40
2073|1977|netherlands|20
2074|1979|brazil|25
2075|1983|spain|25
2076|1985|germany|35
2077|1986|united kingdom|15
2078|1987|spain|10
2079|1989|usa|25
2080|1990|brazil|30
2081|1991|usa|30
2082|1993|brazil|35
2083|1995|spain|55
2084|1996|australia|30
2085|1997|usa|15
2086|1999|usa|25
2087|2000|india|15
2088|2001|brazil|20
2089|2003|united kingdom|20
2090|2005|italy|30
2091|2007|austria|50
2092|2009|germany|30
2093|2011|usa|25
2094|2013|brazil|30
2095|2014|brazil|35
2096|2018|canada|20
2097|2019|portugal|25
2098|2020|canada|40
2099|2022|new zealand|50
2100|2024|usa|30
2101|2025|usa|25
2102|2026|usa|45
2103|2028|belgium|40
2104|2029|united kingdom|30
2105|2030|usa|30
2106|2031|usa|30
2107|2032|usa|25
2108|2033|usa|25
2109|2034|usa|35
2110|2035|usa|15
2111|2036|usa|45
2112|2037|france|55
2113|2040|netherlands|50
2114|2042|mexico|30
2115|2046|usa|20
2116|2047|usa|20
2117|2048|spain|25
2118|2049|spain|20
2119|2050|united kingdom|45
2120|2052|usa|20
2121|2054|usa|25
2122|2057|ireland|25
2123|2060|usa|50
2124|2062|italy|20
2125|2064|spain|30
2126|2065|singapore|15
2127|2066|austria|30
2128|2068|australia|40
2129|2069|usa|45
2130|2070|usa|20
2131|2071|spain|25
2132|2072|spain|25
2133|2074|spain|35
2134|2075|germany|25
2135|2076|italy|30
2136|2077|usa|25
2137|2079|united kingdom|40
2138|2081|switzerland|60
2139|2082|usa|10
2140|2084|spain|20
2141|2085|new zealand|35
2142|2086|spain|15
2143|2088|usa|15
2144|2090|usa|25
2145|2091|usa|25
2146|2095|usa|20
2147|2096|usa|60
2148|2101|usa|30
2149|2103|usa|40
2150|2106|usa|40
2151|2107|usa|40
2152|2114|usa|20
2153|2115|usa|55
2154|2118|spain|25
2155|2120|usa|15
2156|2121|germany|25
2157|2122|usa|30
2158|2123|germany|40
2159|2124|australia|20
2160|2125|usa|60
2161|2126|united kingdom|20
2162|2128|new zealand|30
2163|2129|united kingdom|30
2164|2131|usa|25
2165|2133|germany|15
2166|2134|usa|35
2167|2136|usa|45
2168|2139|usa|30
2169|2142|usa|30
2170|2143|usa|20
2171|2144|usa|20
2172|2146|usa|55
2173|2147|usa|35
2174|2149|canada|50
2175|2152|usa|30
2176|2153|usa|30
2177|2155|spain|15
2178|2156|sweden|20
2179|2158|usa|55
2180|2161|usa|30
2181|2162|usa|15
2182|2167|usa|45
2183|2168|spain|25
2184|2170|germany|25
2185|2171|mexico|25
2186|2172|philippines|15
2187|2173|germany|25
2188|2177|usa|25
2189|2179|usa|30
2190|2180|usa|15
2191|2181|canada|15
2192|2186|usa|25
2193|2189|canada|20
2194|2190|usa|25
2195|2191|usa|35
2196|2194|italy|25
2197|2196|finland|20
2198|2197|canada|25
2199|2199|australia|25
2200|2200|usa|30
2201|2201|united kingdom|30
